# x (au) y (au) V_gs (au) npoints = 12 20 q1_range = -50.0 60.0 q2_range = -140.0 240.0 
-50.0 -140.0 0.020052050000003874 
-50.0 -120.0 0.017495990000043093 
-50.0 -100.0 0.015111960000012914 
-50.0 -80.0 0.012900579999950423 
-50.0 -60.0 0.010864390000051571 
-50.0 -40.0 0.009005260000094495 
-50.0 -20.0 0.007326220000095418 
-50.0 0.0 0.005829599999970014 
-50.0 20.0 0.004516859999966982 
-50.0 40.0 0.0033913300001131574 
-50.0 60.0 0.002455360000112705 
-50.0 80.0 0.0017104700000345474 
-50.0 100.0 0.0011594699999477598 
-50.0 120.0 0.0008041099999900325 
-50.0 140.0 0.0006471900001088216 
-50.0 160.0 0.000698420000162514 
-50.0 180.0 0.0009546300000238261 
-50.0 200.0 0.0014193100000738923 
-50.0 220.0 0.0021011700000599376 
-50.0 240.0 0.002995750000081898 
-40.0 -140.0 0.015194320000091466 
-40.0 -120.0 0.012922860000116998 
-40.0 -100.0 0.010827999999946769 
-40.0 -80.0 0.008912239999972371 
-40.0 -60.0 0.0071757600001092214 
-40.0 -40.0 0.00562076000005618 
-40.0 -20.0 0.004249790000130815 
-40.0 0.0 0.003064910000148302 
-40.0 20.0 0.0020697700001619523 
-40.0 40.0 0.001266239999949903 
-40.0 60.0 0.0006561600000623002 
-40.0 80.0 0.00023964000001797103 
-40.0 100.0 2.005999999710184e-05 
-40.0 120.0 0.0 
-40.0 140.0 0.0001815699999951903 
-40.0 160.0 0.0005744400000367023 
-40.0 180.0 0.001176519999944503 
-40.0 200.0 0.0019907200000943703 
-40.0 220.0 0.003026080000154252 
-40.0 240.0 0.004279630000155521 
-30.0 -140.0 0.01160640000011881 
-30.0 -120.0 0.009644510000043738 
-30.0 -100.0 0.007863629999974364 
-30.0 -80.0 0.006264900000132911 
-30.0 -60.0 0.004849650000096517 
-30.0 -40.0 0.00361882000015612 
-30.0 -20.0 0.0025749300000370567 
-30.0 0.0 0.0017217100000834762 
-30.0 20.0 0.0010621500000524975 
-30.0 40.0 0.0005981799999972282 
-30.0 60.0 0.00033142000006591843 
-30.0 80.0 0.0002610700000786892 
-30.0 100.0 0.00039010000000416767 
-30.0 120.0 0.0007209100001546176 
-30.0 140.0 0.0012554800000543764 
-30.0 160.0 0.0020031500000641245 
-30.0 180.0 0.002963789999967048 
-30.0 200.0 0.00413833000015984 
-30.0 220.0 0.005536829999982729 
-30.0 240.0 0.007156829999985348 
-20.0 -140.0 0.009573960000125226 
-20.0 -120.0 0.007942850000063117 
-20.0 -100.0 0.006494480000128533 
-20.0 -80.0 0.005230729999993855 
-20.0 -60.0 0.004152940000039962 
-20.0 -40.0 0.003262050000103045 
-20.0 -20.0 0.0025608700000248064 
-20.0 0.0 0.0020531699999537523 
-20.0 20.0 0.0017418899999483983 
-20.0 40.0 0.0016282599999613012 
-20.0 60.0 0.001713160000008429 
-20.0 80.0 0.0019956500000262167 
-20.0 100.0 0.002477839999983189 
-20.0 120.0 0.00316186000009111 
-20.0 140.0 0.004050660000075368 
-20.0 160.0 0.005153640000116866 
-20.0 180.0 0.0064718600001469895 
-20.0 200.0 0.008006210000075953 
-20.0 220.0 0.009767069999952582 
-20.0 240.0 0.011751720000120258 
-10.0 -140.0 0.009353680000003806 
-10.0 -120.0 0.008059740000135207 
-10.0 -100.0 0.006949450000092838 
-10.0 -80.0 0.006025160000035612 
-10.0 -60.0 0.005287800000132847 
-10.0 -40.0 0.004737689999956274 
-10.0 -20.0 0.004377279999971506 
-10.0 0.0 0.004210479999983363 
-10.0 20.0 0.004239439999992101 
-10.0 40.0 0.004465070000151172 
-10.0 60.0 0.004888359999995373 
-10.0 80.0 0.005508360000021639 
-10.0 100.0 0.0063263700001243706 
-10.0 120.0 0.0073450400000183436 
-10.0 140.0 0.00856855999995787 
-10.0 160.0 0.010005360000150176 
-10.0 180.0 0.011657020000029661 
-10.0 200.0 0.013524250000045868 
-10.0 220.0 0.015616809999983161 
-10.0 240.0 0.017931530000169005 
0.0 -140.0 0.011050260000047274 
0.0 -120.0 0.01007776999995258 
0.0 -100.0 0.009286200000133249 
0.0 -80.0 0.008677600000055463 
0.0 -60.0 0.00825253000016346 
0.0 -40.0 0.00801053000009233 
0.0 -20.0 0.007953909999969255 
0.0 0.0 0.008086250000133077 
0.0 20.0 0.008409260000007635 
0.0 40.0 0.008923460000005434 
0.0 60.0 0.009629549999999654 
0.0 80.0 0.010525860000143439 
0.0 100.0 0.011612519999971482 
0.0 120.0 0.012892770000007658 
0.0 140.0 0.014368740000008984 
0.0 160.0 0.01604973999997128 
0.0 180.0 0.01793567000004259 
0.0 200.0 0.020026039999947898 
0.0 220.0 0.022327150000137408 
0.0 240.0 0.0248346200000924 
10.0 -140.0 0.014432019999958356 
10.0 -120.0 0.01370947000009437 
10.0 -100.0 0.0131573500000286 
10.0 -80.0 0.012776550000126008 
10.0 -60.0 0.012564699999984441 
10.0 -40.0 0.012522750000016458 
10.0 -20.0 0.012649969999984023 
10.0 0.0 0.012947670000130529 
10.0 20.0 0.013415020000138611 
10.0 40.0 0.014048960000081934 
10.0 60.0 0.014847160000044823 
10.0 80.0 0.01580362000004243 
10.0 100.0 0.016912450000063473 
10.0 120.0 0.01816843999995399 
10.0 140.0 0.019564050000099087 
10.0 160.0 0.021092360000011467 
10.0 180.0 0.022729530000106024 
10.0 200.0 0.024447250000093845 
10.0 220.0 0.026220780000130617 
10.0 240.0 0.028024559999948906 
20.0 -140.0 0.018497230000093623 
20.0 -120.0 0.017818990000023405 
