0.0    -38.67491882455496    105.81198063459946    3.858465496343016 1.4136360053386097 0.018179918934775906
0.30239833154144274    -38.667115095919016    105.81188644456299    3.8584523335517518 1.4136286292085574 0.018179524905873684
0.6047966630828855    -38.643721416969164    105.81163582709962    3.858412864556998 1.413606505222212 0.01817834305305314
0.9071949946243281    -38.60478344526082    105.81122305301926    3.8583470896354837 1.4135696336121635 0.018176373427642487
1.209593326165771    -38.55037036016948    105.81063856368915    3.8582550092430012 1.4135180147647184 0.01817361611507822
1.5119916577072137    -38.480581441356456    105.80986897620707    3.8581366240146036 1.413451649220045 0.01817007123495701
1.8143899892486561    -38.395545852785865    105.80889710161772    3.8579919347644958 1.4133705376721164 0.0181657389410222
2.116788320790099    -38.29541740854505    105.80770198075302    3.857820942486232 1.4132746809687793 0.018160619421108717
2.419186652331542    -38.18037709977139    105.80625893848797    3.857623648352615 1.4131640801116685 0.01815471289717561
2.721584983872984    -38.05063393496364    105.8045396536618    3.85740005371561 1.413038736256169 0.01814801962526608
3.0239833154144273    -37.90642015012421    105.80251223939113    3.857150160106338 1.4128986507114747 0.018140539895561626
3.3263816469558702    -37.74799159953204    105.80014132853559    3.8568739692349836 1.4127438249405087 0.01813227403228268
3.6287799784973123    -37.57562916377481    105.79738816160861    3.856571482990771 1.4125742605599743 0.018123222393718733
3.9311783100387556    -37.38963485092098    105.79421067734052    3.8562427034419984 1.4123899593401823 0.01811338537222675
4.233576641580198    -37.19033058217133    105.79056360816426    3.8558876328359823 1.4121909232051981 0.018102763394184263
4.5359749731216406    -36.978059420868306    105.78639858385641    3.855506273599191 1.4119771542328048 0.018091356919978686
4.838373304663084    -36.75318274002802    105.7816642459817    3.855098628337135 1.4117486546543971 0.018079166443997725
5.140771636204526    -36.51607809837167    105.7763063739509    3.854664699834329 1.4115054268550231 0.018066192494597053
5.443169967745968    -36.26713974188985    105.77026802170178    3.854204491054499 1.4112474733733775 0.018052435634080186
5.745568299287412    -36.006776717276736    105.7634896629436    3.8537180051404163 1.41097479690178 0.018037896458694094
6.047966630828855    -35.73541077310778    105.75590934282489    3.8532052454139856 1.4106874002861316 0.018022575598570796
6.350364962370297    -35.45347594625816    105.74746283450742    3.852666215376204 1.4103852865258715 0.018006473717712825
6.6527632939117405    -35.16141691653555    105.73808379970485    3.8521009187072286 1.4100684587740075 0.017989591513975202
6.955161625453182    -34.8596878829358    105.72770395265982    3.8515093592662972 1.4097369203370191 0.01797192971903928
7.2575599569946245    -34.54875214777656    105.71625322791215    3.850891541091657 1.4093906746749065 0.017953489098333955
7.559958288536068    -34.229079339975634    105.7036599524198    3.8502474684006427 1.40902972540107 0.017934270451080935
7.862356620077511    -33.90114399203195    105.68985102189956    3.8495771455897487 1.4086540762823818 0.017914274610197053
8.164754951618955    -33.5654265718922    105.67475208067408    3.8488805772344103 1.4082637312390416 0.017893502442282702
8.467153283160396    -33.22241123224521    105.65828770436362    3.848157768089153 1.4078586943445663 0.017871954847564007
8.769551614701838    -32.87258307844309    105.64038158477874    3.847408723087259 1.4074389698257541 0.01784963275990166
9.071949946243281    -32.5164292777978    105.62095671652013    3.8466334473408152 1.4070045620626233 0.017826537146677226
9.374348277784724    -32.154438044329176    105.5999355849605    3.8458319461404935 1.4065554755882657 0.01780266900881029
9.676746609326168    -31.787095119654694    105.57724035532534    3.8450042249557757 1.4060917150889778 0.0177780293806983
9.979144940867611    -31.414883869273158    105.552793062739    3.844150289434506 1.4056132854040095 0.017752619330171377
10.281543272409053    -31.038285314847656    105.52651580326405    3.843270145402882 1.4051201915256053 0.017726439958411257
10.583941603950494    -30.657774969080695    105.49833092554759    3.8423637988651502 1.4046124385987997 0.017699492399969294
10.886339935491936    -30.27382186168922    105.46816122264237    3.8414312560037147 1.4040900319214848 0.017671777822660033
11.188738267033381    -29.88688865693204    105.43593012396687    3.8404725231788155 1.4035529769442214 0.017643297427525198
11.491136598574824    -29.49742905124154    105.40156188720904    3.839487606928577 1.4030012792702733 0.017614052448790826
11.793534930116266    -29.105886530952105    105.36498178934659    3.838476513968732 1.402434944655445 0.017584044153812678
12.09593326165771    -28.712694606184765    105.32611631601567    3.8374392511927575 1.4018539790080917 0.017553273842993176
12.398331593199151    -28.318274258333194    105.28489334849822    3.836375825671713 1.4012583883889866 0.017521742849764994
12.700729924740594    -27.92303198947905    105.24124234720999    3.835286244654351 1.400648179011383 0.017489452540526168
13.003128256282038    -27.527360538677716    105.19509453026949    3.8341705155667922 1.4000233572408245 0.017456404314545225
